"id","muestra","feature_id","feature_type","conteo_crudo","condicion"
4372,"GLDS-145_rna-seq_FLT-SA-D2","gene-SAR_RS02815","gene",31942,"spaceflight"
4373,"GLDS-145_rna-seq_FLT-SA-D3","gene-SAR_RS02815","gene",33141,"spaceflight"
4374,"GLDS-145_rna-seq_FLT-SA-D4","gene-SAR_RS02815","gene",28048,"spaceflight"
4375,"GLDS-145_rna-seq_FLT-SA-D5","gene-SAR_RS02815","gene",26964,"spaceflight"
4376,"GLDS-145_rna-seq_FLT-SA-B2","gene-SAR_RS02820","gene",17107,"spaceflight"
4377,"GLDS-145_rna-seq_FLT-SA-B3","gene-SAR_RS02820","gene",16415,"spaceflight"
4378,"GLDS-145_rna-seq_FLT-SA-B4","gene-SAR_RS02820","gene",20943,"spaceflight"
4379,"GLDS-145_rna-seq_FLT-SA-B5","gene-SAR_RS02820","gene",18956,"spaceflight"
4380,"GLDS-145_rna-seq_FLT-SA-D1","gene-SAR_RS02820","gene",17354,"spaceflight"
4381,"GLDS-145_rna-seq_FLT-SA-D2","gene-SAR_RS02820","gene",18333,"spaceflight"
4382,"GLDS-145_rna-seq_FLT-SA-D3","gene-SAR_RS02820","gene",17758,"spaceflight"
4383,"GLDS-145_rna-seq_FLT-SA-D4","gene-SAR_RS02820","gene",17279,"spaceflight"
4384,"GLDS-145_rna-seq_FLT-SA-D5","gene-SAR_RS02820","gene",14072,"spaceflight"
4385,"GLDS-145_rna-seq_FLT-SA-B2","gene-SAR_RS02825","gene",10134,"spaceflight"
4386,"GLDS-145_rna-seq_FLT-SA-B3","gene-SAR_RS02825","gene",9986,"spaceflight"
4387,"GLDS-145_rna-seq_FLT-SA-B4","gene-SAR_RS02825","gene",12139,"spaceflight"
4388,"GLDS-145_rna-seq_FLT-SA-B5","gene-SAR_RS02825","gene",10920,"spaceflight"
4389,"GLDS-145_rna-seq_FLT-SA-D1","gene-SAR_RS02825","gene",9611,"spaceflight"
4390,"GLDS-145_rna-seq_FLT-SA-D2","gene-SAR_RS02825","gene",10839,"spaceflight"
4391,"GLDS-145_rna-seq_FLT-SA-D3","gene-SAR_RS02825","gene",10073,"spaceflight"
4392,"GLDS-145_rna-seq_FLT-SA-D4","gene-SAR_RS02825","gene",9875,"spaceflight"
4393,"GLDS-145_rna-seq_FLT-SA-D5","gene-SAR_RS02825","gene",8316,"spaceflight"
4394,"GLDS-145_rna-seq_FLT-SA-B2","gene-SAR_RS02830","gene",2432,"spaceflight"
4395,"GLDS-145_rna-seq_FLT-SA-B3","gene-SAR_RS02830","gene",2433,"spaceflight"
4396,"GLDS-145_rna-seq_FLT-SA-B4","gene-SAR_RS02830","gene",3057,"spaceflight"
4397,"GLDS-145_rna-seq_FLT-SA-B5","gene-SAR_RS02830","gene",2658,"spaceflight"
4398,"GLDS-145_rna-seq_FLT-SA-D1","gene-SAR_RS02830","gene",2486,"spaceflight"
4399,"GLDS-145_rna-seq_FLT-SA-D2","gene-SAR_RS02830","gene",2700,"spaceflight"
4400,"GLDS-145_rna-seq_FLT-SA-D3","gene-SAR_RS02830","gene",2587,"spaceflight"
4401,"GLDS-145_rna-seq_FLT-SA-D4","gene-SAR_RS02830","gene",2695,"spaceflight"
4402,"GLDS-145_rna-seq_FLT-SA-D5","gene-SAR_RS02830","gene",2357,"spaceflight"
4403,"GLDS-145_rna-seq_FLT-SA-B2","gene-SAR_RS02835","gene",70177,"spaceflight"
4404,"GLDS-145_rna-seq_FLT-SA-B3","gene-SAR_RS02835","gene",70630,"spaceflight"
4405,"GLDS-145_rna-seq_FLT-SA-B4","gene-SAR_RS02835","gene",73413,"spaceflight"
4406,"GLDS-145_rna-seq_FLT-SA-B5","gene-SAR_RS02835","gene",101246,"spaceflight"
4407,"GLDS-145_rna-seq_FLT-SA-D1","gene-SAR_RS02835","gene",90368,"spaceflight"
4408,"GLDS-145_rna-seq_FLT-SA-D2","gene-SAR_RS02835","gene",77309,"spaceflight"
4409,"GLDS-145_rna-seq_FLT-SA-D3","gene-SAR_RS02835","gene",98652,"spaceflight"
4410,"GLDS-145_rna-seq_FLT-SA-D4","gene-SAR_RS02835","gene",82437,"spaceflight"
4411,"GLDS-145_rna-seq_FLT-SA-D5","gene-SAR_RS02835","gene",74428,"spaceflight"
4412,"GLDS-145_rna-seq_FLT-SA-B2","gene-SAR_RS02840","gene",79394,"spaceflight"
4413,"GLDS-145_rna-seq_FLT-SA-B3","gene-SAR_RS02840","gene",77112,"spaceflight"
4414,"GLDS-145_rna-seq_FLT-SA-B4","gene-SAR_RS02840","gene",88119,"spaceflight"
4415,"GLDS-145_rna-seq_FLT-SA-B5","gene-SAR_RS02840","gene",87876,"spaceflight"
4416,"GLDS-145_rna-seq_FLT-SA-D1","gene-SAR_RS02840","gene",82950,"spaceflight"
4417,"GLDS-145_rna-seq_FLT-SA-D2","gene-SAR_RS02840","gene",87466,"spaceflight"
4418,"GLDS-145_rna-seq_FLT-SA-D3","gene-SAR_RS02840","gene",78044,"spaceflight"
4419,"GLDS-145_rna-seq_FLT-SA-D4","gene-SAR_RS02840","gene",88660,"spaceflight"
4420,"GLDS-145_rna-seq_FLT-SA-D5","gene-SAR_RS02840","gene",70118,"spaceflight"
4421,"GLDS-145_rna-seq_FLT-SA-B2","gene-SAR_RS02845","gene",9134,"spaceflight"
4422,"GLDS-145_rna-seq_FLT-SA-B3","gene-SAR_RS02845","gene",8561,"spaceflight"
4423,"GLDS-145_rna-seq_FLT-SA-B4","gene-SAR_RS02845","gene",9306,"spaceflight"
4424,"GLDS-145_rna-seq_FLT-SA-B5","gene-SAR_RS02845","gene",8324,"spaceflight"
4425,"GLDS-145_rna-seq_FLT-SA-D1","gene-SAR_RS02845","gene",7791,"spaceflight"
4426,"GLDS-145_rna-seq_FLT-SA-D2","gene-SAR_RS02845","gene",9327,"spaceflight"
4427,"GLDS-145_rna-seq_FLT-SA-D3","gene-SAR_RS02845","gene",7884,"spaceflight"
4428,"GLDS-145_rna-seq_FLT-SA-D4","gene-SAR_RS02845","gene",7775,"spaceflight"
4429,"GLDS-145_rna-seq_FLT-SA-D5","gene-SAR_RS02845","gene",7028,"spaceflight"
4430,"GLDS-145_rna-seq_FLT-SA-B2","gene-SAR_RS02850","gene",36340,"spaceflight"
4431,"GLDS-145_rna-seq_FLT-SA-B3","gene-SAR_RS02850","gene",31510,"spaceflight"
4432,"GLDS-145_rna-seq_FLT-SA-B4","gene-SAR_RS02850","gene",38133,"spaceflight"
4433,"GLDS-145_rna-seq_FLT-SA-B5","gene-SAR_RS02850","gene",29205,"spaceflight"
4434,"GLDS-145_rna-seq_FLT-SA-D1","gene-SAR_RS02850","gene",31216,"spaceflight"
4435,"GLDS-145_rna-seq_FLT-SA-D2","gene-SAR_RS02850","gene",36240,"spaceflight"
4436,"GLDS-145_rna-seq_FLT-SA-D3","gene-SAR_RS02850","gene",29973,"spaceflight"
4437,"GLDS-145_rna-seq_FLT-SA-D4","gene-SAR_RS02850","gene",30975,"spaceflight"
4438,"GLDS-145_rna-seq_FLT-SA-D5","gene-SAR_RS02850","gene",27921,"spaceflight"
4439,"GLDS-145_rna-seq_FLT-SA-B2","gene-SAR_RS02855","gene",33423,"spaceflight"
4440,"GLDS-145_rna-seq_FLT-SA-B3","gene-SAR_RS02855","gene",28869,"spaceflight"
4441,"GLDS-145_rna-seq_FLT-SA-B4","gene-SAR_RS02855","gene",35013,"spaceflight"
4442,"GLDS-145_rna-seq_FLT-SA-B5","gene-SAR_RS02855","gene",26242,"spaceflight"
4443,"GLDS-145_rna-seq_FLT-SA-D1","gene-SAR_RS02855","gene",28473,"spaceflight"
4444,"GLDS-145_rna-seq_FLT-SA-D2","gene-SAR_RS02855","gene",32728,"spaceflight"
4445,"GLDS-145_rna-seq_FLT-SA-D3","gene-SAR_RS02855","gene",27234,"spaceflight"
4446,"GLDS-145_rna-seq_FLT-SA-D4","gene-SAR_RS02855","gene",28158,"spaceflight"
4447,"GLDS-145_rna-seq_FLT-SA-D5","gene-SAR_RS02855","gene",25973,"spaceflight"
4448,"GLDS-145_rna-seq_FLT-SA-B2","gene-SAR_RS02860","gene",158305,"spaceflight"
4449,"GLDS-145_rna-seq_FLT-SA-B3","gene-SAR_RS02860","gene",132861,"spaceflight"
4450,"GLDS-145_rna-seq_FLT-SA-B4","gene-SAR_RS02860","gene",169455,"spaceflight"
4451,"GLDS-145_rna-seq_FLT-SA-B5","gene-SAR_RS02860","gene",123723,"spaceflight"
4452,"GLDS-145_rna-seq_FLT-SA-D1","gene-SAR_RS02860","gene",129971,"spaceflight"
4453,"GLDS-145_rna-seq_FLT-SA-D2","gene-SAR_RS02860","gene",156935,"spaceflight"
4454,"GLDS-145_rna-seq_FLT-SA-D3","gene-SAR_RS02860","gene",121425,"spaceflight"
4455,"GLDS-145_rna-seq_FLT-SA-D4","gene-SAR_RS02860","gene",133736,"spaceflight"
4456,"GLDS-145_rna-seq_FLT-SA-D5","gene-SAR_RS02860","gene",120048,"spaceflight"
4457,"GLDS-145_rna-seq_FLT-SA-B2","gene-SAR_RS02865","gene",189692,"spaceflight"
4458,"GLDS-145_rna-seq_FLT-SA-B3","gene-SAR_RS02865","gene",161473,"spaceflight"
4459,"GLDS-145_rna-seq_FLT-SA-B4","gene-SAR_RS02865","gene",197033,"spaceflight"
4460,"GLDS-145_rna-seq_FLT-SA-B5","gene-SAR_RS02865","gene",148631,"spaceflight"
4461,"GLDS-145_rna-seq_FLT-SA-D1","gene-SAR_RS02865","gene",150825,"spaceflight"
4462,"GLDS-145_rna-seq_FLT-SA-D2","gene-SAR_RS02865","gene",177879,"spaceflight"
4463,"GLDS-145_rna-seq_FLT-SA-D3","gene-SAR_RS02865","gene",136947,"spaceflight"
4464,"GLDS-145_rna-seq_FLT-SA-D4","gene-SAR_RS02865","gene",157609,"spaceflight"
4465,"GLDS-145_rna-seq_FLT-SA-D5","gene-SAR_RS02865","gene",136155,"spaceflight"
4466,"GLDS-145_rna-seq_FLT-SA-B2","gene-SAR_RS02870","gene",2314,"spaceflight"
4467,"GLDS-145_rna-seq_FLT-SA-B3","gene-SAR_RS02870","gene",2476,"spaceflight"
4468,"GLDS-145_rna-seq_FLT-SA-B4","gene-SAR_RS02870","gene",2152,"spaceflight"
4469,"GLDS-145_rna-seq_FLT-SA-B5","gene-SAR_RS02870","gene",3199,"spaceflight"
4470,"GLDS-145_rna-seq_FLT-SA-D1","gene-SAR_RS02870","gene",3030,"spaceflight"
4471,"GLDS-145_rna-seq_FLT-SA-D2","gene-SAR_RS02870","gene",2539,"spaceflight"
4472,"GLDS-145_rna-seq_FLT-SA-D3","gene-SAR_RS02870","gene",3296,"spaceflight"
4473,"GLDS-145_rna-seq_FLT-SA-D4","gene-SAR_RS02870","gene",2370,"spaceflight"
4474,"GLDS-145_rna-seq_FLT-SA-D5","gene-SAR_RS02870","gene",2798,"spaceflight"
4475,"GLDS-145_rna-seq_FLT-SA-B2","gene-SAR_RS02875","gene",4690,"spaceflight"
4476,"GLDS-145_rna-seq_FLT-SA-B3","gene-SAR_RS02875","gene",4309,"spaceflight"
4477,"GLDS-145_rna-seq_FLT-SA-B4","gene-SAR_RS02875","gene",3049,"spaceflight"
4478,"GLDS-145_rna-seq_FLT-SA-B5","gene-SAR_RS02875","gene",3004,"spaceflight"
4479,"GLDS-145_rna-seq_FLT-SA-D1","gene-SAR_RS02875","gene",3941,"spaceflight"
4480,"GLDS-145_rna-seq_FLT-SA-D2","gene-SAR_RS02875","gene",4633,"spaceflight"
4481,"GLDS-145_rna-seq_FLT-SA-D3","gene-SAR_RS02875","gene",3280,"spaceflight"
4482,"GLDS-145_rna-seq_FLT-SA-D4","gene-SAR_RS02875","gene",4383,"spaceflight"
4483,"GLDS-145_rna-seq_FLT-SA-D5","gene-SAR_RS02875","gene",4598,"spaceflight"
4484,"GLDS-145_rna-seq_FLT-SA-B2","gene-SAR_RS02880","gene",5317,"spaceflight"
4485,"GLDS-145_rna-seq_FLT-SA-B3","gene-SAR_RS02880","gene",5376,"spaceflight"
4486,"GLDS-145_rna-seq_FLT-SA-B4","gene-SAR_RS02880","gene",4292,"spaceflight"
4487,"GLDS-145_rna-seq_FLT-SA-B5","gene-SAR_RS02880","gene",5526,"spaceflight"
4488,"GLDS-145_rna-seq_FLT-SA-D1","gene-SAR_RS02880","gene",6897,"spaceflight"
4489,"GLDS-145_rna-seq_FLT-SA-D2","gene-SAR_RS02880","gene",5121,"spaceflight"
4490,"GLDS-145_rna-seq_FLT-SA-D3","gene-SAR_RS02880","gene",6788,"spaceflight"
4491,"GLDS-145_rna-seq_FLT-SA-D4","gene-SAR_RS02880","gene",6010,"spaceflight"
4492,"GLDS-145_rna-seq_FLT-SA-D5","gene-SAR_RS02880","gene",6906,"spaceflight"
4493,"GLDS-145_rna-seq_FLT-SA-B2","gene-SAR_RS02885","gene",223,"spaceflight"
4494,"GLDS-145_rna-seq_FLT-SA-B3","gene-SAR_RS02885","gene",213,"spaceflight"
4495,"GLDS-145_rna-seq_FLT-SA-B4","gene-SAR_RS02885","gene",157,"spaceflight"
4496,"GLDS-145_rna-seq_FLT-SA-B5","gene-SAR_RS02885","gene",268,"spaceflight"
4497,"GLDS-145_rna-seq_FLT-SA-D1","gene-SAR_RS02885","gene",268,"spaceflight"
4498,"GLDS-145_rna-seq_FLT-SA-D2","gene-SAR_RS02885","gene",205,"spaceflight"
4499,"GLDS-145_rna-seq_FLT-SA-D3","gene-SAR_RS02885","gene",397,"spaceflight"
4500,"GLDS-145_rna-seq_FLT-SA-D4","gene-SAR_RS02885","gene",261,"spaceflight"
4501,"GLDS-145_rna-seq_FLT-SA-D5","gene-SAR_RS02885","gene",257,"spaceflight"
4502,"GLDS-145_rna-seq_FLT-SA-B2","gene-SAR_RS02890","gene",2433,"spaceflight"
4503,"GLDS-145_rna-seq_FLT-SA-B3","gene-SAR_RS02890","gene",2181,"spaceflight"
4504,"GLDS-145_rna-seq_FLT-SA-B4","gene-SAR_RS02890","gene",1524,"spaceflight"
4505,"GLDS-145_rna-seq_FLT-SA-B5","gene-SAR_RS02890","gene",1460,"spaceflight"
4506,"GLDS-145_rna-seq_FLT-SA-D1","gene-SAR_RS02890","gene",2294,"spaceflight"
4507,"GLDS-145_rna-seq_FLT-SA-D2","gene-SAR_RS02890","gene",2291,"spaceflight"
4508,"GLDS-145_rna-seq_FLT-SA-D3","gene-SAR_RS02890","gene",1469,"spaceflight"
4509,"GLDS-145_rna-seq_FLT-SA-D4","gene-SAR_RS02890","gene",2751,"spaceflight"
4510,"GLDS-145_rna-seq_FLT-SA-D5","gene-SAR_RS02890","gene",2717,"spaceflight"
4511,"GLDS-145_rna-seq_FLT-SA-B2","gene-SAR_RS02895","gene",6702,"spaceflight"
4512,"GLDS-145_rna-seq_FLT-SA-B3","gene-SAR_RS02895","gene",7071,"spaceflight"
4513,"GLDS-145_rna-seq_FLT-SA-B4","gene-SAR_RS02895","gene",6627,"spaceflight"
4514,"GLDS-145_rna-seq_FLT-SA-B5","gene-SAR_RS02895","gene",7165,"spaceflight"
4515,"GLDS-145_rna-seq_FLT-SA-D1","gene-SAR_RS02895","gene",6797,"spaceflight"
4516,"GLDS-145_rna-seq_FLT-SA-D2","gene-SAR_RS02895","gene",6758,"spaceflight"
4517,"GLDS-145_rna-seq_FLT-SA-D3","gene-SAR_RS02895","gene",7286,"spaceflight"
4518,"GLDS-145_rna-seq_FLT-SA-D4","gene-SAR_RS02895","gene",6921,"spaceflight"
4519,"GLDS-145_rna-seq_FLT-SA-D5","gene-SAR_RS02895","gene",6134,"spaceflight"
4520,"GLDS-145_rna-seq_FLT-SA-B2","gene-SAR_RS02900","gene",1542,"spaceflight"
4521,"GLDS-145_rna-seq_FLT-SA-B3","gene-SAR_RS02900","gene",1865,"spaceflight"
4522,"GLDS-145_rna-seq_FLT-SA-B4","gene-SAR_RS02900","gene",1382,"spaceflight"
4523,"GLDS-145_rna-seq_FLT-SA-B5","gene-SAR_RS02900","gene",1549,"spaceflight"
4524,"GLDS-145_rna-seq_FLT-SA-D1","gene-SAR_RS02900","gene",1714,"spaceflight"
4525,"GLDS-145_rna-seq_FLT-SA-D2","gene-SAR_RS02900","gene",1821,"spaceflight"
4526,"GLDS-145_rna-seq_FLT-SA-D3","gene-SAR_RS02900","gene",1881,"spaceflight"
4527,"GLDS-145_rna-seq_FLT-SA-D4","gene-SAR_RS02900","gene",1966,"spaceflight"
4528,"GLDS-145_rna-seq_FLT-SA-D5","gene-SAR_RS02900","gene",1434,"spaceflight"
4529,"GLDS-145_rna-seq_FLT-SA-B2","gene-SAR_RS02905","gene",912,"spaceflight"
4530,"GLDS-145_rna-seq_FLT-SA-B3","gene-SAR_RS02905","gene",928,"spaceflight"
4531,"GLDS-145_rna-seq_FLT-SA-B4","gene-SAR_RS02905","gene",808,"spaceflight"
4532,"GLDS-145_rna-seq_FLT-SA-B5","gene-SAR_RS02905","gene",1053,"spaceflight"
4533,"GLDS-145_rna-seq_FLT-SA-D1","gene-SAR_RS02905","gene",956,"spaceflight"
4534,"GLDS-145_rna-seq_FLT-SA-D2","gene-SAR_RS02905","gene",933,"spaceflight"
4535,"GLDS-145_rna-seq_FLT-SA-D3","gene-SAR_RS02905","gene",1340,"spaceflight"
4536,"GLDS-145_rna-seq_FLT-SA-D4","gene-SAR_RS02905","gene",1117,"spaceflight"
4537,"GLDS-145_rna-seq_FLT-SA-D5","gene-SAR_RS02905","gene",744,"spaceflight"
4538,"GLDS-145_rna-seq_FLT-SA-B2","gene-SAR_RS02910","gene",157,"spaceflight"
4539,"GLDS-145_rna-seq_FLT-SA-B3","gene-SAR_RS02910","gene",171,"spaceflight"
4540,"GLDS-145_rna-seq_FLT-SA-B4","gene-SAR_RS02910","gene",117,"spaceflight"
4541,"GLDS-145_rna-seq_FLT-SA-B5","gene-SAR_RS02910","gene",172,"spaceflight"
4542,"GLDS-145_rna-seq_FLT-SA-D1","gene-SAR_RS02910","gene",136,"spaceflight"
4543,"GLDS-145_rna-seq_FLT-SA-D2","gene-SAR_RS02910","gene",138,"spaceflight"
4544,"GLDS-145_rna-seq_FLT-SA-D3","gene-SAR_RS02910","gene",221,"spaceflight"
4545,"GLDS-145_rna-seq_FLT-SA-D4","gene-SAR_RS02910","gene",121,"spaceflight"
4546,"GLDS-145_rna-seq_FLT-SA-D5","gene-SAR_RS02910","gene",127,"spaceflight"
4547,"GLDS-145_rna-seq_FLT-SA-B2","gene-SAR_RS02915","gene",511,"spaceflight"
4548,"GLDS-145_rna-seq_FLT-SA-B3","gene-SAR_RS02915","gene",579,"spaceflight"
4549,"GLDS-145_rna-seq_FLT-SA-B4","gene-SAR_RS02915","gene",439,"spaceflight"
4550,"GLDS-145_rna-seq_FLT-SA-B5","gene-SAR_RS02915","gene",506,"spaceflight"
4551,"GLDS-145_rna-seq_FLT-SA-D1","gene-SAR_RS02915","gene",610,"spaceflight"
4552,"GLDS-145_rna-seq_FLT-SA-D2","gene-SAR_RS02915","gene",529,"spaceflight"
4553,"GLDS-145_rna-seq_FLT-SA-D3","gene-SAR_RS02915","gene",501,"spaceflight"
4554,"GLDS-145_rna-seq_FLT-SA-D4","gene-SAR_RS02915","gene",581,"spaceflight"
4555,"GLDS-145_rna-seq_FLT-SA-D5","gene-SAR_RS02915","gene",422,"spaceflight"
4556,"GLDS-145_rna-seq_FLT-SA-B2","gene-SAR_RS02920","gene",941,"spaceflight"
4557,"GLDS-145_rna-seq_FLT-SA-B3","gene-SAR_RS02920","gene",841,"spaceflight"
4558,"GLDS-145_rna-seq_FLT-SA-B4","gene-SAR_RS02920","gene",683,"spaceflight"
4559,"GLDS-145_rna-seq_FLT-SA-B5","gene-SAR_RS02920","gene",744,"spaceflight"
4560,"GLDS-145_rna-seq_FLT-SA-D1","gene-SAR_RS02920","gene",941,"spaceflight"
4561,"GLDS-145_rna-seq_FLT-SA-D2","gene-SAR_RS02920","gene",877,"spaceflight"
4562,"GLDS-145_rna-seq_FLT-SA-D3","gene-SAR_RS02920","gene",1139,"spaceflight"
4563,"GLDS-145_rna-seq_FLT-SA-D4","gene-SAR_RS02920","gene",926,"spaceflight"
4564,"GLDS-145_rna-seq_FLT-SA-D5","gene-SAR_RS02920","gene",850,"spaceflight"
4565,"GLDS-145_rna-seq_FLT-SA-B2","gene-SAR_RS02925","gene",709,"spaceflight"
4566,"GLDS-145_rna-seq_FLT-SA-B3","gene-SAR_RS02925","gene",772,"spaceflight"
4567,"GLDS-145_rna-seq_FLT-SA-B4","gene-SAR_RS02925","gene",680,"spaceflight"
4568,"GLDS-145_rna-seq_FLT-SA-B5","gene-SAR_RS02925","gene",752,"spaceflight"
4569,"GLDS-145_rna-seq_FLT-SA-D1","gene-SAR_RS02925","gene",819,"spaceflight"
4570,"GLDS-145_rna-seq_FLT-SA-D2","gene-SAR_RS02925","gene",734,"spaceflight"
4571,"GLDS-145_rna-seq_FLT-SA-D3","gene-SAR_RS02925","gene",1075,"spaceflight"
4572,"GLDS-145_rna-seq_FLT-SA-D4","gene-SAR_RS02925","gene",851,"spaceflight"
4573,"GLDS-145_rna-seq_FLT-SA-D5","gene-SAR_RS02925","gene",850,"spaceflight"
4574,"GLDS-145_rna-seq_FLT-SA-B2","gene-SAR_RS02930","gene",150,"spaceflight"
4575,"GLDS-145_rna-seq_FLT-SA-B3","gene-SAR_RS02930","gene",135,"spaceflight"
4576,"GLDS-145_rna-seq_FLT-SA-B4","gene-SAR_RS02930","gene",166,"spaceflight"
4577,"GLDS-145_rna-seq_FLT-SA-B5","gene-SAR_RS02930","gene",170,"spaceflight"
4578,"GLDS-145_rna-seq_FLT-SA-D1","gene-SAR_RS02930","gene",174,"spaceflight"
4579,"GLDS-145_rna-seq_FLT-SA-D2","gene-SAR_RS02930","gene",177,"spaceflight"
4580,"GLDS-145_rna-seq_FLT-SA-D3","gene-SAR_RS02930","gene",185,"spaceflight"
4581,"GLDS-145_rna-seq_FLT-SA-D4","gene-SAR_RS02930","gene",159,"spaceflight"
4582,"GLDS-145_rna-seq_FLT-SA-D5","gene-SAR_RS02930","gene",162,"spaceflight"
4583,"GLDS-145_rna-seq_FLT-SA-B2","gene-SAR_RS02935","gene",34,"spaceflight"
4584,"GLDS-145_rna-seq_FLT-SA-B3","gene-SAR_RS02935","gene",25,"spaceflight"
4585,"GLDS-145_rna-seq_FLT-SA-B4","gene-SAR_RS02935","gene",31,"spaceflight"
4586,"GLDS-145_rna-seq_FLT-SA-B5","gene-SAR_RS02935","gene",38,"spaceflight"
4587,"GLDS-145_rna-seq_FLT-SA-D1","gene-SAR_RS02935","gene",28,"spaceflight"
4588,"GLDS-145_rna-seq_FLT-SA-D2","gene-SAR_RS02935","gene",36,"spaceflight"
4589,"GLDS-145_rna-seq_FLT-SA-D3","gene-SAR_RS02935","gene",58,"spaceflight"
4590,"GLDS-145_rna-seq_FLT-SA-D4","gene-SAR_RS02935","gene",29,"spaceflight"
4591,"GLDS-145_rna-seq_FLT-SA-D5","gene-SAR_RS02935","gene",38,"spaceflight"
4592,"GLDS-145_rna-seq_FLT-SA-B2","gene-SAR_RS02940","gene",729,"spaceflight"
4593,"GLDS-145_rna-seq_FLT-SA-B3","gene-SAR_RS02940","gene",781,"spaceflight"
4594,"GLDS-145_rna-seq_FLT-SA-B4","gene-SAR_RS02940","gene",573,"spaceflight"
4595,"GLDS-145_rna-seq_FLT-SA-B5","gene-SAR_RS02940","gene",463,"spaceflight"
4596,"GLDS-145_rna-seq_FLT-SA-D1","gene-SAR_RS02940","gene",784,"spaceflight"
4597,"GLDS-145_rna-seq_FLT-SA-D2","gene-SAR_RS02940","gene",747,"spaceflight"
4598,"GLDS-145_rna-seq_FLT-SA-D3","gene-SAR_RS02940","gene",751,"spaceflight"
4599,"GLDS-145_rna-seq_FLT-SA-D4","gene-SAR_RS02940","gene",801,"spaceflight"
4600,"GLDS-145_rna-seq_FLT-SA-D5","gene-SAR_RS02940","gene",770,"spaceflight"
4601,"GLDS-145_rna-seq_FLT-SA-B2","gene-SAR_RS02945","gene",2576,"spaceflight"
4602,"GLDS-145_rna-seq_FLT-SA-B3","gene-SAR_RS02945","gene",3083,"spaceflight"
4603,"GLDS-145_rna-seq_FLT-SA-B4","gene-SAR_RS02945","gene",2172,"spaceflight"
4604,"GLDS-145_rna-seq_FLT-SA-B5","gene-SAR_RS02945","gene",1925,"spaceflight"
4605,"GLDS-145_rna-seq_FLT-SA-D1","gene-SAR_RS02945","gene",2667,"spaceflight"
4606,"GLDS-145_rna-seq_FLT-SA-D2","gene-SAR_RS02945","gene",2935,"spaceflight"
4607,"GLDS-145_rna-seq_FLT-SA-D3","gene-SAR_RS02945","gene",2299,"spaceflight"
4608,"GLDS-145_rna-seq_FLT-SA-D4","gene-SAR_RS02945","gene",2796,"spaceflight"
4609,"GLDS-145_rna-seq_FLT-SA-D5","gene-SAR_RS02945","gene",2797,"spaceflight"
4610,"GLDS-145_rna-seq_FLT-SA-B2","gene-SAR_RS02950","gene",4763,"spaceflight"
4611,"GLDS-145_rna-seq_FLT-SA-B3","gene-SAR_RS02950","gene",5079,"spaceflight"
4612,"GLDS-145_rna-seq_FLT-SA-B4","gene-SAR_RS02950","gene",4244,"spaceflight"
4613,"GLDS-145_rna-seq_FLT-SA-B5","gene-SAR_RS02950","gene",9030,"spaceflight"
4614,"GLDS-145_rna-seq_FLT-SA-D1","gene-SAR_RS02950","gene",7096,"spaceflight"
4615,"GLDS-145_rna-seq_FLT-SA-D2","gene-SAR_RS02950","gene",5404,"spaceflight"
4616,"GLDS-145_rna-seq_FLT-SA-D3","gene-SAR_RS02950","gene",8670,"spaceflight"
4617,"GLDS-145_rna-seq_FLT-SA-D4","gene-SAR_RS02950","gene",5451,"spaceflight"
4618,"GLDS-145_rna-seq_FLT-SA-D5","gene-SAR_RS02950","gene",6281,"spaceflight"
4619,"GLDS-145_rna-seq_FLT-SA-B2","gene-SAR_RS02955","gene",3639,"spaceflight"
4620,"GLDS-145_rna-seq_FLT-SA-B3","gene-SAR_RS02955","gene",3493,"spaceflight"
4621,"GLDS-145_rna-seq_FLT-SA-B4","gene-SAR_RS02955","gene",2962,"spaceflight"
4622,"GLDS-145_rna-seq_FLT-SA-B5","gene-SAR_RS02955","gene",5046,"spaceflight"
4623,"GLDS-145_rna-seq_FLT-SA-D1","gene-SAR_RS02955","gene",4585,"spaceflight"
4624,"GLDS-145_rna-seq_FLT-SA-D2","gene-SAR_RS02955","gene",3318,"spaceflight"
4625,"GLDS-145_rna-seq_FLT-SA-D3","gene-SAR_RS02955","gene",5194,"spaceflight"
4626,"GLDS-145_rna-seq_FLT-SA-D4","gene-SAR_RS02955","gene",3592,"spaceflight"
4627,"GLDS-145_rna-seq_FLT-SA-D5","gene-SAR_RS02955","gene",3831,"spaceflight"
4628,"GLDS-145_rna-seq_FLT-SA-B2","gene-SAR_RS02960","gene",2221,"spaceflight"
4629,"GLDS-145_rna-seq_FLT-SA-B3","gene-SAR_RS02960","gene",2390,"spaceflight"
4630,"GLDS-145_rna-seq_FLT-SA-B4","gene-SAR_RS02960","gene",2014,"spaceflight"
4631,"GLDS-145_rna-seq_FLT-SA-B5","gene-SAR_RS02960","gene",3130,"spaceflight"
4632,"GLDS-145_rna-seq_FLT-SA-D1","gene-SAR_RS02960","gene",2699,"spaceflight"
4633,"GLDS-145_rna-seq_FLT-SA-D2","gene-SAR_RS02960","gene",2173,"spaceflight"
4634,"GLDS-145_rna-seq_FLT-SA-D3","gene-SAR_RS02960","gene",2886,"spaceflight"
4635,"GLDS-145_rna-seq_FLT-SA-D4","gene-SAR_RS02960","gene",2218,"spaceflight"
4636,"GLDS-145_rna-seq_FLT-SA-D5","gene-SAR_RS02960","gene",2240,"spaceflight"
