"id","muestra","feature_id","feature_type","conteo_crudo","superficie","tipo_tiempo"
"1120","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS06455","gene","581","5","inflight2"
"1121","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS06470","gene","728","9","inflight2"
"1122","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface7","gene-SAR_RS06535","gene","1","7","inflight2"
"1123","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS06565","gene","1","0","inflight2"
"1124","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS06565","gene","9","6","inflight2"
"1125","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS06855","gene","1","0","inflight2"
"1126","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS06945","gene","1","0","inflight2"
"1127","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface7","gene-SAR_RS06945","gene","4","7","inflight2"
"1128","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface3","gene-SAR_RS07015","gene","1","3","inflight2"
"1129","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS07020","gene","58","9","inflight2"
"1130","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface3","gene-SAR_RS07075","gene","192","3","inflight2"
"1131","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS07170","gene","58","6","inflight2"
"1132","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS07215","gene","251","0","inflight2"
"1133","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS07215","gene","432","5","inflight2"
"1134","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface7","gene-SAR_RS07255","gene","276","7","inflight2"
"1135","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS07270","gene","245","9","inflight2"
"1136","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS07275","gene","2","5","inflight2"
"1137","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS07395","gene","78","9","inflight2"
"1138","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS15175","gene","242","0","inflight2"
"1139","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface4","gene-SAR_RS15175","gene","64","4","inflight2"
"1140","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS15175","gene","433","5","inflight2"
"1141","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS15175","gene","480","9","inflight2"
"1142","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS07490","gene","112","6","inflight2"
"1143","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS07550","gene","1","8","inflight2"
"1144","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS07580","gene","230","8","inflight2"
"1145","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS07595","gene","148","9","inflight2"
"1146","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS07650","gene","224","6","inflight2"
"1147","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface1","gene-SAR_RS08030","gene","420","1","inflight2"
"1148","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS08220","gene","16","9","inflight2"
"1149","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS08350","gene","94","0","inflight2"
"1150","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS08350","gene","367","8","inflight2"
"1151","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS08360","gene","292","8","inflight2"
"1152","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface7","gene-SAR_RS08390","gene","144","7","inflight2"
"1153","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface3","gene-SAR_RS08440","gene","3","3","inflight2"
"1154","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS08460","gene","626","0","inflight2"
"1155","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface4","gene-SAR_RS08485","gene","140","4","inflight2"
"1156","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface2","gene-SAR_RS08490","gene","1","2","inflight2"
"1157","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS08495","gene","1","8","inflight2"
"1158","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface4","gene-SAR_RS08610","gene","34","4","inflight2"
"1159","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS08650","gene","220","5","inflight2"
"1160","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface2","gene-SAR_RS08680","gene","1","2","inflight2"
"1161","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS08680","gene","72","6","inflight2"
"1162","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS15215","gene","809","0","inflight2"
"1163","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface4","gene-SAR_RS15215","gene","264","4","inflight2"
"1164","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS15215","gene","1845","5","inflight2"
"1165","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface7","gene-SAR_RS15215","gene","23","7","inflight2"
"1166","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS15215","gene","413","8","inflight2"
"1167","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS08785","gene","180","0","inflight2"
"1168","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS08790","gene","98","0","inflight2"
"1169","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS08810","gene","14","9","inflight2"
"1170","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS08815","gene","111","0","inflight2"
"1171","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS08815","gene","158","9","inflight2"
"1172","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface7","gene-SAR_RS08840","gene","162","7","inflight2"
"1173","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS08940","gene","360","6","inflight2"
"1174","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS08960","gene","153","9","inflight2"
"1175","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS08965","gene","72","0","inflight2"
"1176","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS08965","gene","181","5","inflight2"
"1177","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS08965","gene","6","6","inflight2"
"1178","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS08990","gene","194","0","inflight2"
"1179","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface1","gene-SAR_RS08990","gene","308","1","inflight2"
"1180","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS09000","gene","6","0","inflight2"
"1181","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface2","gene-SAR_RS09000","gene","160","2","inflight2"
"1182","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface3","gene-SAR_RS09050","gene","304","3","inflight2"
"1183","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS09075","gene","4","5","inflight2"
"1184","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS09075","gene","114","8","inflight2"
"1185","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface4","gene-SAR_RS09165","gene","2","4","inflight2"
"1186","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS09170","gene","398","0","inflight2"
"1187","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS09180","gene","65","5","inflight2"
"1188","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS09250","gene","4","5","inflight2"
"1189","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS09330","gene","178","0","inflight2"
"1190","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS09335","gene","128","6","inflight2"
"1191","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS09340","gene","224","9","inflight2"
"1192","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface2","gene-SAR_RS09390","gene","1","2","inflight2"
"1193","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface2","gene-SAR_RS09395","gene","4","2","inflight2"
"1194","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface4","gene-SAR_RS09395","gene","42","4","inflight2"
"1195","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS09410","gene","410","9","inflight2"
"1196","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS09455","gene","4","6","inflight2"
"1197","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS09455","gene","11","8","inflight2"
"1198","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS09460","gene","2","8","inflight2"
"1199","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS09515","gene","439","5","inflight2"
"1200","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface7","gene-SAR_RS09530","gene","118","7","inflight2"
"1201","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS09855","gene","2","6","inflight2"
"1202","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS09860","gene","1","0","inflight2"
"1203","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS09860","gene","1","9","inflight2"
"1204","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface7","gene-SAR_RS09910","gene","3","7","inflight2"
"1205","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS09980","gene","362","0","inflight2"
"1206","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS10030","gene","1","5","inflight2"
"1207","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS15685","gene","1","5","inflight2"
"1208","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS10060","gene","4","0","inflight2"
"1209","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS10060","gene","3","9","inflight2"
"1210","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface7","gene-SAR_RS10065","gene","2","7","inflight2"
"1211","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS10065","gene","1","8","inflight2"
"1212","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS10095","gene","2","0","inflight2"
"1213","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface1","gene-SAR_RS10110","gene","58","1","inflight2"
"1214","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface4","gene-SAR_RS10110","gene","1","4","inflight2"
"1215","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS10125","gene","68","5","inflight2"
"1216","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS10130","gene","1","0","inflight2"
"1217","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface3","gene-SAR_RS10135","gene","1","3","inflight2"
"1218","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS10135","gene","2","5","inflight2"
"1219","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface1","gene-SAR_RS10165","gene","41","1","inflight2"
"1220","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface3","gene-SAR_RS10165","gene","222","3","inflight2"
"1221","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS10165","gene","101","6","inflight2"
"1222","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS10225","gene","502","8","inflight2"
"1223","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS10345","gene","249","6","inflight2"
"1224","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface7","gene-SAR_RS10395","gene","99","7","inflight2"
"1225","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface7","gene-SAR_RS10405","gene","3","7","inflight2"
"1226","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface1","gene-SAR_RS10430","gene","1","1","inflight2"
"1227","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS10600","gene","49","9","inflight2"
"1228","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS10650","gene","56","0","inflight2"
"1229","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface1","gene-SAR_RS11080","gene","1","1","inflight2"
"1230","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS11130","gene","54","8","inflight2"
"1231","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS11145","gene","2","9","inflight2"
"1232","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface1","gene-SAR_RS11155","gene","256","1","inflight2"
"1233","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface3","gene-SAR_RS11425","gene","8","3","inflight2"
"1234","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface4","gene-SAR_RS11435","gene","309","4","inflight2"
"1235","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS11450","gene","240","0","inflight2"
"1236","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS11470","gene","64","8","inflight2"
"1237","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS11515","gene","330","0","inflight2"
"1238","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS11515","gene","10","5","inflight2"
"1239","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS11515","gene","136","6","inflight2"
"1240","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS11515","gene","210","8","inflight2"
"1241","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS11540","gene","160","9","inflight2"
"1242","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS11690","gene","196","5","inflight2"
"1243","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS11710","gene","39","9","inflight2"
"1244","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface2","gene-SAR_RS11725","gene","350","2","inflight2"
"1245","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS11740","gene","1","5","inflight2"
"1246","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS11745","gene","216","0","inflight2"
"1247","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS11745","gene","4","5","inflight2"
"1248","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface7","gene-SAR_RS11745","gene","1","7","inflight2"
"1249","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface1","gene-SAR_RS11870","gene","106","1","inflight2"
"1250","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS11870","gene","357","8","inflight2"
"1251","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface3","gene-SAR_RS12030","gene","182","3","inflight2"
"1252","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS12070","gene","218","0","inflight2"
"1253","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface4","gene-SAR_RS12070","gene","1","4","inflight2"
"1254","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS12075","gene","176","0","inflight2"
"1255","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface4","gene-SAR_RS12075","gene","102","4","inflight2"
"1256","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS12075","gene","218","9","inflight2"
"1257","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface2","gene-SAR_RS12085","gene","138","2","inflight2"
"1258","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface7","gene-SAR_RS12095","gene","206","7","inflight2"
"1259","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS12100","gene","2","0","inflight2"
"1260","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS12100","gene","326","5","inflight2"
"1261","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS12100","gene","141","8","inflight2"
"1262","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS12100","gene","387","9","inflight2"
"1263","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS12105","gene","1","9","inflight2"
"1264","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS12120","gene","241","0","inflight2"
"1265","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS12125","gene","168","0","inflight2"
"1266","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface3","gene-SAR_RS12125","gene","2","3","inflight2"
"1267","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS12160","gene","392","5","inflight2"
"1268","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface7","gene-SAR_RS12160","gene","231","7","inflight2"
"1269","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS12165","gene","160","0","inflight2"
"1270","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS12170","gene","210","0","inflight2"
"1271","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS12170","gene","153","5","inflight2"
"1272","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS12170","gene","237","8","inflight2"
"1273","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS12175","gene","164","0","inflight2"
"1274","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS12180","gene","204","5","inflight2"
"1275","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS12185","gene","117","0","inflight2"
"1276","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS12185","gene","112","5","inflight2"
"1277","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface1","gene-SAR_RS12190","gene","1","1","inflight2"
"1278","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS12195","gene","1","0","inflight2"
"1279","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface1","gene-SAR_RS12200","gene","205","1","inflight2"
"1280","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS12200","gene","35","5","inflight2"
"1281","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface3","gene-SAR_RS12225","gene","336","3","inflight2"
"1282","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS12280","gene","252","6","inflight2"
"1283","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS12425","gene","4","6","inflight2"
"1284","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface7","gene-SAR_RS12610","gene","144","7","inflight2"
"1285","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface3","gene-SAR_RS12615","gene","315","3","inflight2"
"1286","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface4","gene-SAR_RS12640","gene","8","4","inflight2"
"1287","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface7","gene-SAR_RS12645","gene","258","7","inflight2"
"1288","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS12925","gene","74","6","inflight2"
"1289","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS12935","gene","42","9","inflight2"
"1290","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS13005","gene","3","8","inflight2"
"1291","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface2","gene-SAR_RS13270","gene","206","2","inflight2"
"1292","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface2","gene-SAR_RS13665","gene","1","2","inflight2"
"1293","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface1","gene-SAR_RS13725","gene","258","1","inflight2"
"1294","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS13750","gene","1","0","inflight2"
"1295","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS13770","gene","225","0","inflight2"
"1296","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface3","gene-SAR_RS13770","gene","10","3","inflight2"
"1297","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS13770","gene","231","9","inflight2"
"1298","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface4","gene-SAR_RS13815","gene","328","4","inflight2"
"1299","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS13830","gene","1","9","inflight2"
"1300","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface4","gene-SAR_RS13965","gene","148","4","inflight2"
"1301","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS13965","gene","284","6","inflight2"
"1302","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface2","gene-SAR_RS14085","gene","5","2","inflight2"
"1303","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS14085","gene","47","5","inflight2"
"1304","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface7","gene-SAR_RS14090","gene","119","7","inflight2"
"1305","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface3","gene-SAR_RS14275","gene","226","3","inflight2"
"1306","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface1","gene-SAR_RS14375","gene","542","1","inflight2"
"1307","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS14385","gene","360","5","inflight2"
"1308","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface4","gene-SAR_RS14645","gene","2","4","inflight2"
"1309","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS14680","gene","268","6","inflight2"
"1310","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS14680","gene","1","8","inflight2"
"1311","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS14695","gene","224","0","inflight2"
"1312","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","rna-SAR_RS14895","SPR_ARN","46884","0","inflight2"
"1313","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface1","rna-SAR_RS14895","SPR_ARN","11182","1","inflight2"
"1314","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface2","rna-SAR_RS14895","SPR_ARN","4584","2","inflight2"
"1315","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface3","rna-SAR_RS14895","SPR_ARN","6051","3","inflight2"
"1316","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface4","rna-SAR_RS14895","SPR_ARN","26597","4","inflight2"
"1317","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","rna-SAR_RS14895","SPR_ARN","98136","5","inflight2"
"1318","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","rna-SAR_RS14895","SPR_ARN","8084","6","inflight2"
"1319","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface7","rna-SAR_RS14895","SPR_ARN","42207","7","inflight2"
"1320","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","rna-SAR_RS14895","SPR_ARN","62010","8","inflight2"
"1321","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","rna-SAR_RS14895","SPR_ARN","8958","9","inflight2"
"1322","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","rna-SAR_RS15215","ncRNA","809","0","inflight2"
"1323","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface4","rna-SAR_RS15215","ncRNA","264","4","inflight2"
"1324","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","rna-SAR_RS15215","ncRNA","1845","5","inflight2"
"1325","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface7","rna-SAR_RS15215","ncRNA","23","7","inflight2"
"1326","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","rna-SAR_RS15215","ncRNA","413","8","inflight2"
